region_isp,mlab_site,month,DownloadThroughputSplitByClientAndByServer,UploadThroughputSplitByClientAndByServer,RTTSplitByClientAndByServer,NetLimitedSplitByClientAndByServer,ClientLimitedSplitByClientAndByServer,WinScaleRcvdSplitByClientAndByServer,NumberOfClientsSplitByClientAndByServer
372_d_15502,FR-Paris,10-01-2010,,0.251810,,,,,
372_d_15502,FR-Paris,11-01-2010,2.011187,0.245312,58.000000,0.298064,0.692944,1.982673,222
372_d_15502,FR-Paris,12-01-2010,2.262249,0.256239,59.000000,0.322376,0.653201,2.694370,202
372_d_15502,NL-Amsterdam,07-01-2011,,0.254751,56.000000,0.304937,0.677401,3.317507,
372_d_15502,NL-Amsterdam,08-01-2011,,0.256819,56.000000,0.331824,0.641320,3.048327,
372_d_15502,NL-Amsterdam,09-01-2011,,0.259641,56.000000,0.244640,0.749818,3.072816,
372_d_15502,UK-London,01-01-2011,2.328079,0.255468,52.000000,0.172939,0.818443,2.251696,702
372_d_15502,UK-London,02-01-2010,2.253403,0.252710,58.000000,0.124476,0.865671,2.099492,431
372_d_15502,UK-London,02-01-2011,2.242290,0.255827,52.000000,0.204104,0.784198,2.251433,626
372_d_15502,UK-London,03-01-2010,1.978068,0.245620,60.000000,0.165201,0.824575,2.166574,789
372_d_15502,UK-London,03-01-2011,2.285759,0.258027,51.000000,0.193033,0.799366,2.320442,640
372_d_15502,UK-London,04-01-2010,2.050236,0.241373,60.000000,0.157036,0.832772,2.208402,777
372_d_15502,UK-London,05-01-2010,2.342904,0.249127,54.000000,0.135107,0.856124,2.361282,674
372_d_15502,UK-London,06-01-2010,2.413559,0.251267,51.000000,0.149188,0.842955,2.608365,555
372_d_15502,UK-London,07-01-2010,2.424383,0.257105,51.000000,0.142324,0.850675,2.065586,547
372_d_15502,UK-London,07-01-2011,2.446599,0.264024,49.000000,0.142802,0.849982,2.165544,507
372_d_15502,UK-London,08-01-2010,2.359823,0.249198,48.000000,0.291484,0.701265,1.929746,1114
372_d_15502,UK-London,08-01-2011,2.473684,0.266524,48.000000,0.173853,0.818582,2.246206,602
372_d_15502,UK-London,09-01-2010,2.328360,0.251775,49.000000,0.231825,0.756532,2.038320,971
372_d_15502,UK-London,09-01-2011,2.380232,0.264194,48.000000,0.160374,0.830307,2.236347,520
372_d_15502,UK-London,10-01-2010,2.303336,0.252571,49.000000,0.205230,0.787387,2.022267,748
372_d_15502,UK-London,11-01-2010,2.212451,0.250810,51.500000,0.147913,0.842063,1.736380,536
372_d_15502,UK-London,12-01-2010,2.133156,0.251341,52.000000,0.179073,0.810979,1.994764,555
372_d_2110,UK-London,01-01-2011,,0.305601,40.000000,0.126546,0.866131,2.102094,
372_d_2110,UK-London,02-01-2011,,0.336790,40.000000,0.101871,0.893281,1.971875,
372_d_2110,UK-London,03-01-2011,,0.346662,40.000000,0.331192,0.664170,2.352201,
372_d_2110,UK-London,12-01-2010,,0.284692,41.000000,0.213331,0.780259,1.722772,
372_d_21327,UK-London,01-01-2011,,0.556263,109.000000,0.254028,0.729534,3.305228,
372_d_21327,UK-London,02-01-2010,,0.155936,,,,,
372_d_21327,UK-London,02-01-2011,,0.595577,110.000000,0.239414,0.747128,3.370741,
372_d_21327,UK-London,03-01-2010,,0.155857,129.000000,0.221344,0.768320,3.780362,
372_d_21327,UK-London,03-01-2011,,0.649737,109.000000,0.223956,0.766956,3.188811,
372_d_21327,UK-London,04-01-2010,,0.158038,120.000000,0.220930,0.767711,3.690205,
372_d_21327,UK-London,05-01-2010,,0.159370,120.000000,0.213019,0.775216,3.875556,
372_d_21327,UK-London,06-01-2010,,0.161384,123.000000,0.220157,0.767498,3.435216,
372_d_21327,UK-London,07-01-2010,,0.239848,110.000000,0.216212,0.770910,3.205811,
372_d_21327,UK-London,07-01-2011,,0.624955,109.000000,0.222710,0.763007,2.783375,
372_d_21327,UK-London,08-01-2010,,0.242190,109.000000,0.217924,0.770405,3.251208,
372_d_21327,UK-London,08-01-2011,,0.563235,108.000000,0.229395,0.760768,2.943107,
372_d_21327,UK-London,09-01-2010,,0.229933,112.000000,0.230017,0.758469,3.149905,
372_d_21327,UK-London,09-01-2011,,0.628541,110.000000,0.245707,0.744158,2.698448,
372_d_21327,UK-London,10-01-2010,,0.350040,110.000000,0.228606,0.760026,3.147826,
372_d_21327,UK-London,11-01-2010,,0.444845,109.000000,0.245752,0.742611,3.089286,
372_d_21327,UK-London,12-01-2010,,0.593249,100.000000,0.219804,0.770486,3.284553,
372_d_25441,UK-London,01-01-2011,3.436394,0.366313,59.000000,0.798827,0.192682,1.770742,308
372_d_25441,UK-London,02-01-2011,2.141467,0.379297,60.000000,0.846198,0.148735,1.808554,375
372_d_25441,UK-London,03-01-2010,,0.126944,,,,,
372_d_25441,UK-London,03-01-2011,2.520496,0.406757,60.000000,0.818143,0.169894,1.920000,353
372_d_25441,UK-London,04-01-2010,,0.151068,,,,,
372_d_25441,UK-London,05-01-2010,,0.198540,,,,,
372_d_25441,UK-London,07-01-2011,3.535121,0.416735,60.000000,0.869627,0.124898,2.210983,272
372_d_25441,UK-London,08-01-2010,,0.200043,55.000000,0.753106,0.232558,1.675926,
372_d_25441,UK-London,08-01-2011,3.186603,0.405722,60.000000,0.850377,0.142255,2.134969,266
372_d_25441,UK-London,09-01-2010,1.107191,0.217247,56.000000,0.759678,0.223597,1.693333,203
372_d_25441,UK-London,09-01-2011,3.204801,0.425628,55.000000,0.844467,0.147724,2.087227,275
372_d_25441,UK-London,10-01-2010,,0.243104,59.000000,0.622349,0.349401,1.766038,
372_d_25441,UK-London,11-01-2010,,0.238535,60.000000,0.849607,0.139382,2.072398,
372_d_25441,UK-London,12-01-2010,2.444761,0.337734,59.000000,0.728806,0.244639,1.680645,216
372_d_31376,UK-London,01-01-2011,,0.299108,,,,,
372_d_31376,UK-London,02-01-2010,,0.308504,52.000000,0.915919,0.072560,2.930876,
372_d_31376,UK-London,03-01-2010,3.988283,0.291772,48.000000,0.921405,0.075030,2.545679,288
372_d_31376,UK-London,03-01-2011,,0.316041,,,,,
372_d_31376,UK-London,04-01-2010,4.109455,0.289910,43.000000,0.938627,0.055063,2.491003,306
372_d_31376,UK-London,05-01-2010,,0.298466,42.000000,0.915707,0.079366,2.732639,
372_d_31376,UK-London,06-01-2010,,0.317716,42.000000,0.943727,0.052568,3.223176,
372_d_31376,UK-London,07-01-2010,,0.298498,44.000000,0.910310,0.084965,2.819444,
372_d_31376,UK-London,08-01-2010,3.793243,0.285814,44.000000,0.948883,0.043994,2.222222,225
372_d_31376,UK-London,09-01-2010,,0.294285,45.000000,0.956478,0.036494,2.117371,
372_d_31376,UK-London,10-01-2010,,0.275775,,,,,
372_d_31376,UK-London,12-01-2010,,0.289558,,,,,
372_d_34245,UK-London,03-01-2010,4.039917,0.767300,45.000000,0.932634,0.058561,2.846442,201
372_d_34245,UK-London,03-01-2011,,0.804435,,,,,
372_d_34245,UK-London,04-01-2010,5.156998,0.772299,43.000000,0.912393,0.083075,2.677083,209
372_d_34245,UK-London,05-01-2010,4.899436,0.799456,35.000000,0.923145,0.069233,2.756458,208
372_d_34245,UK-London,06-01-2010,,0.808492,,,,,
372_d_34245,UK-London,08-01-2010,,0.789243,,,,,
372_d_34245,UK-London,09-01-2010,,0.812396,35.000000,0.853100,0.143672,1.591133,
372_d_34245,UK-London,10-01-2010,,0.883373,33.000000,0.954793,0.038841,2.326923,
372_d_5466,FR-Paris,01-01-2011,,0.271690,52.000000,0.135686,0.856672,2.260163,
372_d_5466,FR-Paris,02-01-2011,,0.269323,,,,,
372_d_5466,FR-Paris,07-01-2011,,0.304921,,,,,
372_d_5466,FR-Paris,08-01-2010,,0.268116,51.000000,0.271681,0.719814,2.085791,
372_d_5466,FR-Paris,09-01-2010,2.391570,0.259425,53.000000,0.439715,0.551989,2.031496,298
372_d_5466,FR-Paris,10-01-2010,,0.268240,,,,,
372_d_5466,FR-Paris,11-01-2010,2.588032,0.268128,52.000000,0.207597,0.782301,1.960699,220
372_d_5466,FR-Paris,12-01-2010,2.735028,0.268972,52.000000,0.297885,0.693966,2.862403,275
372_d_5466,NL-Amsterdam,07-01-2011,2.721410,0.272833,52.000000,0.292180,0.691291,2.441397,211
372_d_5466,NL-Amsterdam,08-01-2011,,0.272610,50.000000,0.290536,0.704531,3.035971,
372_d_5466,NL-Amsterdam,09-01-2011,,0.313306,52.000000,0.411111,0.559299,2.960870,
372_d_5466,UK-London,01-01-2010,,0.249229,,,,,
372_d_5466,UK-London,01-01-2011,2.931169,0.272554,44.000000,0.177605,0.809422,2.257212,1037
372_d_5466,UK-London,02-01-2010,2.389836,0.249100,52.000000,0.112146,0.878176,2.221610,414
372_d_5466,UK-London,02-01-2011,2.673809,0.272524,45.000000,0.271307,0.714845,2.112760,907
372_d_5466,UK-London,03-01-2010,2.286826,0.252885,53.000000,0.099353,0.893086,1.936066,815
372_d_5466,UK-London,03-01-2011,2.430616,0.274995,43.000000,0.524434,0.468499,2.359155,1013
372_d_5466,UK-London,04-01-2010,2.343265,0.256856,52.000000,0.115484,0.875027,1.732162,852
372_d_5466,UK-London,05-01-2010,2.456994,0.259460,50.000000,0.091324,0.901994,2.048474,707
372_d_5466,UK-London,06-01-2010,2.470483,0.263578,51.000000,0.168225,0.812304,2.231930,651
372_d_5466,UK-London,07-01-2010,2.556314,0.265729,46.000000,0.125242,0.866715,2.014438,637
372_d_5466,UK-London,07-01-2011,3.930152,0.317792,41.000000,0.135450,0.856014,2.153846,540
372_d_5466,UK-London,08-01-2010,2.491779,0.263419,45.000000,0.207584,0.785238,1.831302,1259
372_d_5466,UK-London,08-01-2011,3.731928,0.308220,42.000000,0.256222,0.737057,2.340078,672
372_d_5466,UK-London,09-01-2010,2.480570,0.266675,45.000000,0.300825,0.693970,1.870982,1231
372_d_5466,UK-London,09-01-2011,3.929554,0.321857,42.000000,0.226695,0.765125,2.752941,572
372_d_5466,UK-London,10-01-2010,2.465987,0.267349,45.000000,0.209610,0.777425,2.165899,873
372_d_5466,UK-London,11-01-2010,2.537854,0.269631,45.000000,0.202462,0.790208,2.070615,654
372_d_5466,UK-London,12-01-2010,2.585395,0.270821,44.000000,0.268273,0.724227,2.308883,922
372_d_6830,FR-Paris,01-01-2011,,0.972494,28.000000,0.312800,0.683430,2.549180,
372_d_6830,FR-Paris,02-01-2011,,0.926016,36.000000,0.371038,0.623965,2.543307,
372_d_6830,FR-Paris,07-01-2011,,1.607550,,,,,
372_d_6830,FR-Paris,08-01-2010,7.552194,0.841789,28.000000,0.561320,0.433087,2.305970,253
372_d_6830,FR-Paris,09-01-2010,7.988418,0.944855,28.000000,0.368377,0.623030,2.283422,329
372_d_6830,FR-Paris,10-01-2010,,0.934320,27.000000,0.255152,0.736987,1.937984,
372_d_6830,FR-Paris,11-01-2010,4.546716,0.921126,26.000000,0.285242,0.706067,2.144231,274
372_d_6830,FR-Paris,12-01-2010,0.717490,0.917425,29.000000,0.705881,0.287652,2.702403,314
372_d_6830,GR-Athens,01-01-2011,,0.925530,85.000000,0.230154,0.765601,2.177273,
372_d_6830,GR-Athens,02-01-2011,,0.965262,87.000000,0.271257,0.724950,1.891626,
372_d_6830,GR-Athens,03-01-2011,,0.965575,84.000000,0.260995,0.735289,2.196172,
372_d_6830,GR-Athens,04-01-2010,,0.723922,82.000000,0.371647,0.624562,2.156740,
372_d_6830,GR-Athens,05-01-2010,3.914255,0.723476,83.000000,0.366115,0.625422,2.528117,224
372_d_6830,GR-Athens,06-01-2010,,0.751715,81.000000,0.351625,0.643893,2.451724,
372_d_6830,GR-Athens,07-01-2010,,0.778717,87.000000,0.399389,0.595564,2.441640,
372_d_6830,GR-Athens,07-01-2011,,1.606574,82.000000,0.357533,0.638662,2.350806,
372_d_6830,GR-Athens,08-01-2011,,1.608970,85.000000,0.796162,0.200666,2.322097,
372_d_6830,GR-Athens,09-01-2010,,0.924657,,,,,
372_d_6830,GR-Athens,09-01-2011,,1.890179,82.000000,0.293539,0.702097,2.138983,
372_d_6830,GR-Athens,10-01-2010,,0.965427,,,,,
372_d_6830,NL-Amsterdam,07-01-2011,11.163999,1.643034,24.000000,0.292824,0.703806,3.223491,308
372_d_6830,NL-Amsterdam,08-01-2011,,1.656034,24.000000,0.343416,0.653238,3.216146,
372_d_6830,NL-Amsterdam,09-01-2011,,2.026038,25.000000,0.324508,0.671977,3.685714,
372_d_6830,UK-London,01-01-2010,,0.804552,,,,,
372_d_6830,UK-London,01-01-2011,9.232956,0.966444,16.000000,0.230540,0.766100,2.212326,1395
372_d_6830,UK-London,02-01-2010,7.540822,0.799605,18.000000,0.638189,0.357855,2.633255,1154
372_d_6830,UK-London,02-01-2011,9.484317,1.005414,16.000000,0.203183,0.793131,2.382101,1280
372_d_6830,UK-London,03-01-2010,7.226216,0.802994,18.000000,0.676839,0.317232,2.530206,2106
372_d_6830,UK-London,03-01-2011,9.555215,1.026320,16.000000,0.232563,0.763396,2.599358,1296
372_d_6830,UK-London,04-01-2010,6.829873,0.803676,18.000000,0.802027,0.190891,2.596704,2263
372_d_6830,UK-London,05-01-2010,8.099248,0.781882,18.000000,0.493958,0.500709,2.582438,1764
372_d_6830,UK-London,06-01-2010,8.430980,0.793939,18.000000,0.433613,0.559335,2.844277,1421
372_d_6830,UK-London,07-01-2010,8.743162,0.803574,17.000000,0.401271,0.594414,2.758766,1319
372_d_6830,UK-London,07-01-2011,12.194654,1.609085,16.000000,0.242438,0.754490,2.726490,817
372_d_6830,UK-London,08-01-2010,8.129562,0.804336,17.000000,0.433183,0.561874,1.954360,1686
372_d_6830,UK-London,08-01-2011,13.817248,1.655964,16.000000,0.218413,0.777041,2.880446,930
